code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,total_clicks_30,active_days_30,unique_resources_30,avg_clicks_per_active_day_30,assessments_submitted_30,avg_score_30,late_submissions_30,has_early_assessment,support_needed
BBB,2013J,602014,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,-35.0,270,5,24,54.0,1,71.0,0,1,0
BBB,2013J,602032,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-57.0,56,8,11,7.0,1,60.0,0,1,1
BBB,2013J,602066,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-35.0,154,14,23,11.0,1,65.0,0,1,0
BBB,2013J,602147,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-18.0,0,0,0,0.0,1,85.0,0,1,0
BBB,2013J,602245,F,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Pass,-45.0,2053,22,36,93.31818181818181,1,75.0,0,1,0
BBB,2013J,602324,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Fail,-56.0,26,3,3,8.666666666666666,1,63.0,0,1,1
BBB,2013J,602395,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass,-56.0,115,7,7,16.428571428571427,1,78.0,0,1,0
BBB,2013J,602458,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,-46.0,102,10,13,10.2,1,86.0,0,1,0
BBB,2013J,602483,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-29.0,3,1,2,3.0,1,72.0,1,1,1
BBB,2013J,602496,F,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,-32.0,49,3,13,16.333333333333332,1,77.0,0,1,0
BBB,2013J,602598,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-53.0,0,0,0,0.0,1,45.0,1,1,1
BBB,2013J,602652,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-45.0,37,6,15,6.166666666666667,1,69.0,0,1,1
BBB,2013J,602739,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-53.0,109,9,15,12.11111111111111,1,69.0,0,1,1
BBB,2013J,602767,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-53.0,165,10,21,16.5,1,56.0,1,1,1
BBB,2013J,602826,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,240,N,Fail,-53.0,335,15,11,22.333333333333332,1,84.0,0,1,1
BBB,2013J,602863,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-31.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,603012,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-31.0,128,8,9,16.0,1,83.0,0,1,0
BBB,2013J,603035,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-49.0,10,4,4,2.5,1,73.0,0,1,0
BBB,2013J,603036,F,Wales,HE Qualification,10-20,0-35,0,120,N,Pass,-53.0,228,13,31,17.53846153846154,1,81.0,0,1,0
BBB,2013J,603038,F,Wales,HE Qualification,10-20,35-55,0,120,N,Pass,-53.0,30,2,11,15.0,1,79.0,0,1,0
BBB,2013J,603123,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-36.0,6,3,2,2.0,1,71.0,0,1,0
BBB,2013J,603165,F,Wales,HE Qualification,40-50%,35-55,0,60,N,Distinction,-35.0,37,5,6,7.4,1,85.0,0,1,0
BBB,2013J,603210,F,Scotland,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,-4.0,60,5,13,12.0,1,70.0,0,1,0
BBB,2013J,603265,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-28.0,32,1,3,32.0,1,77.0,0,1,1
BBB,2013J,603270,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-52.0,178,12,21,14.833333333333334,1,64.0,0,1,1
BBB,2013J,603287,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-46.0,21,3,2,7.0,1,65.0,0,1,0
BBB,2013J,603398,F,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-30.0,159,12,14,13.25,1,87.0,0,1,0
BBB,2013J,603440,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-52.0,145,10,16,14.5,1,45.0,0,1,0
BBB,2013J,603446,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,-52.0,336,16,29,21.0,1,57.0,0,1,0
BBB,2013J,603601,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-32.0,281,17,18,16.529411764705884,1,63.0,0,1,0
BBB,2013J,603627,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-28.0,26,4,4,6.5,1,74.0,0,1,0
BBB,2013J,603661,F,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-30.0,179,11,25,16.272727272727273,1,88.0,0,1,0
BBB,2013J,603818,F,South Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-32.0,213,17,42,12.529411764705882,1,59.0,1,1,1
BBB,2013J,603908,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-22.0,180,13,18,13.846153846153847,1,66.0,0,1,0
BBB,2013J,603910,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-15.0,140,8,17,17.5,1,53.0,1,1,1
BBB,2013J,603912,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Distinction,-28.0,83,5,18,16.6,1,71.0,0,1,0
BBB,2013J,604095,F,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,-36.0,26,3,11,8.666666666666666,1,60.0,1,1,1
BBB,2013J,604116,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-22.0,19,4,5,4.75,1,65.0,0,1,0
BBB,2013J,604118,F,South Region,HE Qualification,70-80%,35-55,0,120,N,Fail,-38.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,604147,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,-32.0,18,1,2,18.0,1,75.0,0,1,1
BBB,2013J,604151,F,South East Region,HE Qualification,70-80%,0-35,0,120,N,Distinction,-19.0,34,5,6,6.8,1,71.0,0,1,0
BBB,2013J,604154,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-3.0,83,7,3,11.857142857142858,1,59.0,0,1,0
BBB,2013J,604187,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-32.0,170,13,15,13.076923076923077,1,81.0,0,1,0
BBB,2013J,604196,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-22.0,162,7,5,23.142857142857142,1,80.0,0,1,0
BBB,2013J,604200,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-42.0,2248,31,19,72.51612903225806,1,78.0,0,1,0
BBB,2013J,604204,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-3.0,227,19,13,11.947368421052632,1,75.0,0,1,0
BBB,2013J,604238,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-42.0,66,11,13,6.0,1,72.0,0,1,0
BBB,2013J,604292,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-38.0,940,16,22,58.75,1,80.0,0,1,0
BBB,2013J,604315,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-49.0,187,21,15,8.904761904761905,1,75.0,0,1,0
BBB,2013J,604356,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-49.0,253,14,18,18.071428571428573,1,79.0,0,1,0
BBB,2013J,604543,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,-38.0,151,8,20,18.875,1,58.0,0,1,0
BBB,2013J,604556,F,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-37.0,38,3,7,12.666666666666666,1,63.0,0,1,0
BBB,2013J,604731,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-42.0,190,10,19,19.0,1,70.0,0,1,1
BBB,2013J,604752,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-46.0,164,10,15,16.4,1,57.0,0,1,1
BBB,2013J,604916,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-22.0,159,5,25,31.8,1,55.0,1,1,0
BBB,2013J,604917,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Pass,-24.0,475,14,38,33.92857142857143,1,71.0,0,1,0
BBB,2013J,604919,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-36.0,89,7,22,12.714285714285714,1,75.0,0,1,0
BBB,2013J,604921,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-4.0,509,24,28,21.208333333333332,1,43.0,0,1,1
BBB,2013J,604923,F,Ireland,Lower Than A Level,10-20,35-55,0,60,N,Fail,-8.0,1,1,1,1.0,1,40.0,0,1,1
BBB,2013J,604932,F,Ireland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-8.0,100,10,10,10.0,1,48.0,0,1,0
BBB,2013J,604939,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Fail,-46.0,93,7,6,13.285714285714286,1,71.0,0,1,1
BBB,2013J,604942,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-5.0,377,16,32,23.5625,1,50.0,0,1,0
BBB,2013J,604951,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-29.0,3,1,3,3.0,1,48.0,1,1,1
BBB,2013J,604962,F,Ireland,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,-8.0,245,4,24,61.25,0,,0,0,1
BBB,2013J,604966,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-8.0,2047,29,33,70.58620689655173,1,82.0,0,1,0
BBB,2013J,604982,F,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-8.0,15,10,2,1.5,1,54.0,0,1,0
BBB,2013J,605009,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-37.0,102,7,8,14.571428571428571,1,74.0,0,1,0
BBB,2013J,605102,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-45.0,86,7,19,12.285714285714286,1,72.0,0,1,0
BBB,2013J,605207,F,South East Region,Lower Than A Level,60-70%,35-55,0,120,Y,Pass,-31.0,161,15,24,10.733333333333333,1,86.0,0,1,0
BBB,2013J,605246,F,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Pass,-30.0,10,4,5,2.5,1,53.0,1,1,0
BBB,2013J,605255,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-36.0,213,22,19,9.681818181818182,1,76.0,0,1,1
BBB,2013J,605309,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-45.0,30,8,9,3.75,1,80.0,0,1,1
BBB,2013J,605327,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-31.0,156,7,11,22.285714285714285,1,67.0,0,1,1
BBB,2013J,605390,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-31.0,352,15,19,23.466666666666665,1,62.0,0,1,0
BBB,2013J,605438,F,Scotland,Post Graduate Qualification,60-70%,35-55,0,60,N,Distinction,-38.0,246,14,16,17.571428571428573,1,94.0,0,1,0
BBB,2013J,605494,F,North Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-44.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,605505,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,-37.0,54,4,17,13.5,0,,0,0,1
BBB,2013J,605594,F,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-35.0,10,3,5,3.3333333333333335,1,60.0,0,1,1
BBB,2013J,605595,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Y,Fail,-44.0,193,9,19,21.444444444444443,1,55.0,0,1,1
BBB,2013J,605679,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-36.0,2,1,2,2.0,1,58.0,0,1,0
BBB,2013J,605832,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-21.0,22,3,10,7.333333333333333,1,77.0,0,1,0
BBB,2013J,605854,M,East Anglian Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,-38.0,7,2,6,3.5,1,49.0,0,1,1
BBB,2013J,605882,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-3.0,6,2,4,3.0,1,55.0,0,1,1
BBB,2013J,605916,F,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-44.0,151,18,12,8.38888888888889,1,73.0,0,1,0
BBB,2013J,605930,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-17.0,2,1,1,2.0,1,60.0,0,1,0
BBB,2013J,606063,F,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,-43.0,37,4,13,9.25,1,63.0,0,1,1
BBB,2013J,606097,F,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-35.0,178,7,28,25.428571428571427,1,90.0,0,1,0
BBB,2013J,606179,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-43.0,163,10,16,16.3,1,86.0,0,1,0
BBB,2013J,606194,F,South East Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,-10.0,195,10,19,19.5,1,74.0,0,1,0
BBB,2013J,606229,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-42.0,90,4,13,22.5,1,69.0,0,1,0
BBB,2013J,606355,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,-42.0,306,21,28,14.571428571428571,1,65.0,0,1,1
BBB,2013J,606377,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-38.0,2,2,1,1.0,1,65.0,0,1,0
BBB,2013J,606388,F,Scotland,HE Qualification,0-10%,0-35,0,150,N,Withdrawn,-17.0,40,4,11,10.0,1,79.0,0,1,1
BBB,2013J,606410,M,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-22.0,59,8,6,7.375,1,70.0,0,1,0
BBB,2013J,606412,F,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-17.0,26,4,7,6.5,1,68.0,0,1,0
BBB,2013J,606414,F,Ireland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-22.0,226,18,22,12.555555555555555,1,72.0,0,1,0
BBB,2013J,606420,F,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-8.0,236,22,13,10.727272727272727,1,59.0,0,1,0
BBB,2013J,606422,F,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-31.0,58,2,11,29.0,1,71.0,0,1,0
BBB,2013J,606450,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Distinction,-25.0,86,11,13,7.818181818181818,1,66.0,0,1,0
BBB,2013J,606458,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-1.0,38,3,11,12.666666666666666,1,57.0,0,1,0
BBB,2013J,606465,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-22.0,36,6,10,6.0,1,95.0,0,1,0
BBB,2013J,606477,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-21.0,40,3,10,13.333333333333334,0,,0,0,1
BBB,2013J,606546,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-42.0,183,12,14,15.25,1,65.0,0,1,0
BBB,2013J,606562,F,South Region,HE Qualification,40-50%,0-35,0,120,N,Distinction,-42.0,552,24,20,23.0,1,79.0,0,1,0
BBB,2013J,606572,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,-30.0,148,9,19,16.444444444444443,1,83.0,0,1,0
BBB,2013J,606607,F,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-22.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,606651,F,South West Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,-38.0,30,2,8,15.0,1,49.0,0,1,1
BBB,2013J,606685,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-21.0,300,15,24,20.0,1,90.0,0,1,0
BBB,2013J,606697,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-10.0,69,6,13,11.5,1,62.0,1,1,0
BBB,2013J,606736,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-38.0,108,6,9,18.0,1,90.0,0,1,1
BBB,2013J,606762,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-38.0,64,9,8,7.111111111111111,1,74.0,1,1,1
BBB,2013J,606827,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-38.0,10,3,6,3.3333333333333335,1,60.0,0,1,1
BBB,2013J,607097,F,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-38.0,341,17,21,20.058823529411764,1,72.0,0,1,0
BBB,2013J,607286,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,180,N,Withdrawn,-22.0,62,4,11,15.5,1,71.0,1,1,1
BBB,2013J,607300,F,London Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,10.0,53,4,17,13.25,1,72.0,0,1,1
BBB,2013J,607309,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-38.0,148,16,18,9.25,1,74.0,0,1,1
BBB,2013J,607382,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,-38.0,0,0,0,0.0,1,33.0,0,1,1
BBB,2013J,607398,F,South East Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail,-37.0,513,23,33,22.304347826086957,1,62.0,0,1,1
BBB,2013J,607493,M,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-22.0,100,8,9,12.5,1,72.0,0,1,0
BBB,2013J,607642,F,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-19.0,40,4,12,10.0,0,,0,0,0
BBB,2013J,607699,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-35.0,42,4,11,10.5,1,62.0,0,1,1
BBB,2013J,607725,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-24.0,26,1,3,26.0,1,70.0,0,1,0
BBB,2013J,607735,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-29.0,177,11,16,16.09090909090909,1,80.0,0,1,0
BBB,2013J,607778,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-37.0,98,5,17,19.6,1,63.0,0,1,0
BBB,2013J,607804,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-28.0,71,5,10,14.2,1,71.0,0,1,0
BBB,2013J,607808,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-31.0,21,4,5,5.25,1,68.0,0,1,1
BBB,2013J,607848,F,North Western Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,-28.0,96,12,10,8.0,1,84.0,0,1,1
BBB,2013J,607887,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-36.0,28,2,4,14.0,1,70.0,0,1,0
BBB,2013J,607889,F,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-29.0,95,12,12,7.916666666666667,1,76.0,0,1,0
BBB,2013J,607892,F,North Region,A Level or Equivalent,,35-55,0,60,N,Distinction,-28.0,357,19,37,18.789473684210527,1,55.0,0,1,0
BBB,2013J,607909,F,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,-29.0,83,5,16,16.6,1,87.0,0,1,0
BBB,2013J,607914,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-36.0,994,29,21,34.275862068965516,1,77.0,0,1,0
BBB,2013J,607937,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-8.0,541,24,35,22.541666666666668,1,79.0,0,1,0
BBB,2013J,608000,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,Y,Pass,-35.0,229,14,16,16.357142857142858,1,87.0,0,1,0
BBB,2013J,608041,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-36.0,267,9,27,29.666666666666668,1,87.0,0,1,0
BBB,2013J,608047,M,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-36.0,156,11,15,14.181818181818182,1,59.0,0,1,0
BBB,2013J,608197,M,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,-17.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,608264,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-36.0,252,7,21,36.0,1,65.0,0,1,0
BBB,2013J,608419,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-35.0,119,11,11,10.818181818181818,1,69.0,0,1,0
BBB,2013J,608497,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-21.0,79,6,18,13.166666666666666,1,90.0,0,1,1
BBB,2013J,608564,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-32.0,3,1,2,3.0,1,70.0,0,1,1
BBB,2013J,608578,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-29.0,164,10,11,16.4,1,68.0,0,1,0
BBB,2013J,608623,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass,-35.0,262,15,14,17.466666666666665,1,55.0,0,1,0
BBB,2013J,608647,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-3.0,32,2,10,16.0,1,70.0,0,1,0
BBB,2013J,608719,F,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,-35.0,97,8,13,12.125,1,60.0,0,1,1
BBB,2013J,608738,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,Fail,-32.0,213,11,22,19.363636363636363,1,80.0,0,1,1
BBB,2013J,608766,F,Ireland,A Level or Equivalent,,35-55,0,120,N,Pass,-22.0,73,10,13,7.3,1,86.0,0,1,0
BBB,2013J,608939,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,-32.0,237,11,18,21.545454545454547,1,68.0,0,1,1
BBB,2013J,608942,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-28.0,47,6,18,7.833333333333333,0,,0,0,1
BBB,2013J,609010,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-32.0,61,3,8,20.333333333333332,1,90.0,0,1,0
BBB,2013J,609046,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-29.0,124,13,20,9.538461538461538,1,83.0,0,1,0
BBB,2013J,609047,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-22.0,285,14,20,20.357142857142858,1,81.0,0,1,1
BBB,2013J,609193,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-32.0,50,10,11,5.0,1,68.0,0,1,1
BBB,2013J,609230,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-29.0,314,12,25,26.166666666666668,1,73.0,0,1,1
BBB,2013J,609307,F,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-31.0,83,4,8,20.75,1,82.0,0,1,0
BBB,2013J,609422,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-32.0,118,13,16,9.076923076923077,1,75.0,0,1,1
BBB,2013J,609510,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-25.0,29,4,11,7.25,1,73.0,0,1,1
BBB,2013J,609679,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-25.0,178,12,17,14.833333333333334,1,70.0,0,1,0
BBB,2013J,609704,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-25.0,248,13,17,19.076923076923077,1,70.0,0,1,0
BBB,2013J,609764,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-24.0,17,4,4,4.25,1,73.0,0,1,1
BBB,2013J,609804,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Fail,-29.0,10,2,2,5.0,1,75.0,0,1,1
BBB,2013J,609811,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,Distinction,-29.0,253,15,16,16.866666666666667,1,95.0,0,1,0
BBB,2013J,609812,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,-29.0,2,2,1,1.0,1,58.0,1,1,0
BBB,2013J,609815,F,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-29.0,90,8,9,11.25,1,65.0,0,1,0
BBB,2013J,609817,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-29.0,76,6,19,12.666666666666666,1,63.0,1,1,0
BBB,2013J,609850,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-28.0,180,6,17,30.0,1,55.0,0,1,1
BBB,2013J,609864,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-29.0,20,2,7,10.0,1,61.0,1,1,0
BBB,2013J,609871,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-29.0,60,5,12,12.0,1,58.0,1,1,0
BBB,2013J,609873,F,Scotland,HE Qualification,30-40%,0-35,0,120,N,Withdrawn,-29.0,48,8,10,6.0,1,73.0,0,1,1
BBB,2013J,609887,F,East Anglian Region,No Formal quals,10-20,0-35,0,60,N,Fail,-31.0,121,9,23,13.444444444444445,1,60.0,1,1,1
BBB,2013J,610032,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction,-21.0,469,14,18,33.5,1,79.0,0,1,0
BBB,2013J,610059,F,Ireland,A Level or Equivalent,0-10%,0-35,1,60,N,Pass,-22.0,113,6,5,18.833333333333332,1,65.0,0,1,0
BBB,2013J,610118,M,Ireland,A Level or Equivalent,,35-55,0,60,N,Fail,-31.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,610260,F,South West Region,HE Qualification,70-80%,0-35,0,60,N,Pass,-28.0,109,13,13,8.384615384615385,1,75.0,0,1,0
BBB,2013J,610362,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-30.0,228,9,26,25.333333333333332,1,61.0,0,1,0
BBB,2013J,610423,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-29.0,81,5,17,16.2,1,73.0,0,1,1
BBB,2013J,610428,F,Wales,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-30.0,20,4,6,5.0,1,67.0,0,1,0
BBB,2013J,610553,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-30.0,95,16,16,5.9375,1,65.0,0,1,0
BBB,2013J,610700,F,South West Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,-29.0,3,1,1,3.0,0,,0,0,1
BBB,2013J,610725,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-29.0,8,1,3,8.0,0,,0,0,0
BBB,2013J,610731,F,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-29.0,24,2,9,12.0,1,66.0,0,1,1
BBB,2013J,610740,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-29.0,0,0,0,0.0,0,,0,0,1
BBB,2013J,610744,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-29.0,0,0,0,0.0,0,,0,0,1
